Data,Nome do Produto,Quantidade,Lucro
2024-04-28,Produto B,88,403.21
2022-10-21,Produto D,48,927.52
2023-10-10,Produto A,24,859.39
2023-10-20,Produto A,33,852.45
2024-02-20,Produto A,16,741.54
2022-11-26,Produto C,41,450.48
2023-07-23,Produto A,100,496.02
2023-08-26,Produto C,76,169.37
2024-06-12,Produto B,94,126.24
2023-06-18,Produto A,59,962.54
2024-04-30,Produto D,37,862.78
2024-06-08,Produto D,1,95.44
2023-09-17,Produto D,86,901.12
2023-08-25,Produto D,44,180.36
2022-12-06,Produto A,18,545.67
2023-12-22,Produto A,56,689.03
2022-10-29,Produto B,55,787.96
2023-02-18,Produto D,60,756.57
2022-07-19,Produto B,83,811.28
2023-06-17,Produto A,80,767.5
2023-03-02,Produto D,93,990.94
2023-09-20,Produto D,10,180.85
2022-12-08,Produto D,86,846.83
2023-04-17,Produto C,55,370.58
2023-12-28,Produto D,69,864.13
2022-08-27,Produto B,89,325.16
2023-03-22,Produto D,95,891.17
2022-10-10,Produto B,78,455.13
2023-11-03,Produto D,19,317.84
2024-06-03,Produto C,21,724.09
2022-11-09,Produto C,92,343.48
2024-06-09,Produto B,68,134.76
2024-04-25,Produto C,1,457.7
2023-06-18,Produto D,1,739.11
2023-11-09,Produto B,76,932.34
2024-05-30,Produto D,66,629.61
2022-07-18,Produto A,32,881.94
2022-11-20,Produto D,8,335.55
2022-11-10,Produto B,65,665.12
2023-01-23,Produto D,32,37.0
2022-12-12,Produto D,38,613.68
2022-07-11,Produto D,31,725.42
2023-08-24,Produto D,69,610.73
2023-05-03,Produto A,94,311.37
2023-06-25,Produto D,15,175.58
2023-11-11,Produto B,28,126.69
2022-07-27,Produto C,74,18.0
2024-06-10,Produto B,2,442.89
2022-10-26,Produto D,66,601.72
2022-09-18,Produto B,51,646.47
2023-09-20,Produto C,59,667.02
2023-12-02,Produto A,36,432.06
2022-08-13,Produto D,16,816.3
2023-09-10,Produto D,25,111.41
2023-04-13,Produto D,97,62.25
2023-04-18,Produto A,60,184.5
2023-04-25,Produto A,99,388.88
2024-03-11,Produto C,3,652.99
2024-04-11,Produto A,50,754.68
2023-02-12,Produto C,69,568.81
2023-10-26,Produto B,5,176.77
2024-03-12,Produto B,61,722.16
2022-10-22,Produto C,93,841.38
2022-08-17,Produto C,8,637.32
2022-08-17,Produto A,47,513.52
2023-12-31,Produto A,75,420.87
2023-08-09,Produto C,15,663.1
2022-09-13,Produto D,48,495.87
2023-03-04,Produto A,55,988.72
2024-05-24,Produto C,48,544.3
2022-07-31,Produto B,45,718.83
2022-08-05,Produto B,74,924.09
2022-09-06,Produto C,43,644.04
2022-10-28,Produto C,37,201.95
2023-06-20,Produto B,8,470.45
2023-03-31,Produto A,78,937.11
2023-10-27,Produto A,76,349.31
2023-01-09,Produto D,2,675.51
2023-03-16,Produto B,9,121.31
2023-10-15,Produto A,87,477.49
2022-12-12,Produto B,16,41.66
2023-05-02,Produto C,47,778.87
2022-09-16,Produto D,73,395.59
2022-12-11,Produto C,4,329.61
2023-04-25,Produto C,31,729.83
2024-03-26,Produto D,70,350.99
2022-10-16,Produto D,42,853.1
2023-06-23,Produto D,36,571.71
2024-01-26,Produto C,59,171.12
2024-05-21,Produto B,67,938.7
2022-10-15,Produto D,50,787.35
2023-07-21,Produto A,25,763.18
2023-04-29,Produto B,81,316.53
2023-10-16,Produto C,56,730.42
2023-09-10,Produto D,64,530.24
2023-02-18,Produto B,24,788.57
2023-02-13,Produto A,85,120.38
2022-08-23,Produto D,41,373.26
2024-06-17,Produto C,32,219.53
2022-12-06,Produto D,94,857.22
2022-12-02,Produto A,39,646.78
2024-05-01,Produto A,4,222.48
2023-08-17,Produto A,42,203.63
2024-06-06,Produto A,21,501.25
2024-03-16,Produto A,29,458.5
2024-01-13,Produto A,62,807.21
2022-11-21,Produto D,74,769.2
2022-12-28,Produto B,93,577.48
2024-04-25,Produto B,66,669.69
2023-09-10,Produto D,81,123.63
2024-02-24,Produto D,28,649.92
2023-03-25,Produto D,99,892.15
2024-02-20,Produto B,10,279.76
2024-06-22,Produto A,79,178.21
2023-09-07,Produto A,49,617.48
2023-04-16,Produto B,50,758.41
2024-04-27,Produto D,78,832.37
2023-07-07,Produto B,14,258.15
2023-07-25,Produto B,6,995.45
2023-08-29,Produto D,56,694.85
2023-04-26,Produto B,37,725.59
2023-05-14,Produto C,18,656.06
2022-12-31,Produto D,12,776.83
2024-01-22,Produto B,18,884.32
2023-03-11,Produto B,79,910.16
2023-01-12,Produto A,26,268.54
2024-02-15,Produto A,66,170.8
2022-11-12,Produto D,47,170.02
2022-08-07,Produto D,87,58.32
2023-10-15,Produto B,71,180.63
2023-10-21,Produto C,5,98.66
2023-03-06,Produto D,2,803.92
2024-01-31,Produto A,79,772.06
2023-11-19,Produto B,37,442.41
2023-06-01,Produto C,17,814.52
2024-05-03,Produto A,41,892.65
2024-03-18,Produto B,17,137.32
2024-04-02,Produto C,36,67.1
2024-05-13,Produto C,9,279.59
2023-06-14,Produto A,43,552.46
2022-11-29,Produto B,89,676.67
2022-11-10,Produto C,82,923.35
2022-07-15,Produto A,47,749.85
2023-03-01,Produto C,100,998.18
2024-02-21,Produto D,32,507.16
2024-01-24,Produto A,28,64.46
2024-01-09,Produto C,92,960.01
2024-02-11,Produto C,53,106.02
2023-03-13,Produto D,75,716.52
2024-04-16,Produto A,52,973.08
2024-04-22,Produto C,84,282.99
2024-06-20,Produto A,23,888.4
2022-10-06,Produto B,97,204.36
2023-05-23,Produto C,74,285.84
2024-01-14,Produto B,24,869.14
2023-05-31,Produto A,44,948.16
2022-07-27,Produto A,34,210.99
2022-12-17,Produto D,66,452.72
2023-04-10,Produto C,100,300.01
2024-05-20,Produto D,44,493.57
2023-05-24,Produto A,23,753.41
2023-09-05,Produto B,40,269.62
2023-10-24,Produto A,8,892.68
2022-07-19,Produto A,97,363.09
2022-09-28,Produto D,8,456.52
2023-04-24,Produto A,24,665.5
2023-10-01,Produto C,37,58.32
2023-05-07,Produto C,90,446.83
2023-01-16,Produto D,96,380.27
2023-06-04,Produto D,33,290.29
2022-09-28,Produto D,35,324.05
2024-06-15,Produto B,30,683.26
2023-06-17,Produto C,61,678.45
2022-11-07,Produto C,84,754.1
2023-05-31,Produto D,62,431.47
2024-06-03,Produto D,75,737.17
2022-08-02,Produto B,45,647.86
2024-04-15,Produto A,40,943.69
2022-08-30,Produto B,87,842.75
2022-12-23,Produto A,18,946.46
2024-02-28,Produto C,54,585.49
2024-04-08,Produto A,54,23.24
2022-09-15,Produto B,15,69.45
2023-12-11,Produto B,50,525.7
2023-05-11,Produto A,95,958.57
2023-03-10,Produto B,53,692.89
2023-02-03,Produto C,28,287.94
2023-08-25,Produto D,100,673.66
2023-07-29,Produto A,8,716.44
2024-01-08,Produto D,6,674.68
2023-07-21,Produto A,51,927.21
2022-12-12,Produto B,15,85.14
2024-03-05,Produto D,98,306.61
2024-03-05,Produto C,45,101.71
2022-10-26,Produto D,36,378.41
2022-12-31,Produto D,77,521.17
2022-08-20,Produto B,2,356.44
2023-07-21,Produto B,7,269.19
2023-10-30,Produto A,71,178.61
2022-12-29,Produto B,70,354.62
2022-08-22,Produto A,2,73.49
2023-12-30,Produto A,48,429.01
2022-08-11,Produto D,77,100.29
2023-10-30,Produto B,66,312.78
2023-07-05,Produto B,43,27.67
2022-10-04,Produto A,30,146.55
2022-09-28,Produto A,56,336.54
2022-08-07,Produto A,32,739.79
2022-11-26,Produto C,34,972.42
2022-09-08,Produto B,81,39.67
2023-05-17,Produto A,20,651.96
2023-06-25,Produto B,85,848.09
2023-09-01,Produto D,55,315.47
2023-06-05,Produto A,18,700.68
2023-12-06,Produto C,39,958.37
2022-07-31,Produto B,71,958.72
2023-08-16,Produto B,28,27.33
2022-11-07,Produto A,77,770.61
2023-03-20,Produto A,72,336.96
2024-01-26,Produto D,69,937.66
2022-12-29,Produto D,55,346.37
2024-03-30,Produto A,65,557.99
2023-09-04,Produto B,58,823.36
2023-07-21,Produto D,26,290.26
2023-03-27,Produto D,19,383.61
2023-11-24,Produto A,44,240.32
2022-12-09,Produto C,56,353.14
2022-10-19,Produto A,11,995.49
2022-07-08,Produto D,79,398.49
2024-02-09,Produto D,18,597.03
2022-09-14,Produto D,94,972.54
2022-09-18,Produto A,79,272.26
2024-01-28,Produto A,24,276.46
2022-07-31,Produto D,36,126.82
2023-06-30,Produto A,58,276.99
2023-04-07,Produto A,47,144.89
2024-01-29,Produto A,23,234.21
2023-08-17,Produto C,83,835.02
2022-07-22,Produto B,73,208.14
2023-01-10,Produto A,30,993.64
2023-01-23,Produto C,9,421.47
2024-01-07,Produto B,90,949.14
2022-11-20,Produto B,11,419.48
2022-08-17,Produto B,64,816.87
2023-10-03,Produto B,13,70.29
2022-12-18,Produto B,51,820.79
2023-06-05,Produto A,56,609.69
2023-09-12,Produto C,21,33.16
2023-10-15,Produto B,77,856.32
2023-12-31,Produto D,9,738.84
2022-08-16,Produto B,70,302.46
2024-06-12,Produto B,28,28.43
2023-03-27,Produto A,81,828.73
2023-08-25,Produto B,48,341.7
2023-09-15,Produto D,29,539.51
2022-09-18,Produto B,5,744.44
2024-03-21,Produto D,64,913.07
2022-11-07,Produto B,27,307.82
2023-04-12,Produto A,60,882.03
2023-06-05,Produto C,75,852.66
2023-10-24,Produto A,43,421.77
2022-12-09,Produto C,88,820.38
2024-06-17,Produto A,100,68.47
2023-11-14,Produto C,49,44.26
2024-04-18,Produto A,19,258.66
2023-07-28,Produto D,52,113.94
2024-06-18,Produto D,46,926.39
2024-06-15,Produto C,16,88.23
2023-08-06,Produto B,3,475.86
2022-08-22,Produto D,29,381.39
2022-12-23,Produto A,65,256.62
2022-08-04,Produto A,93,608.89
2022-12-05,Produto B,69,709.07
2022-08-10,Produto A,5,282.41
2022-09-08,Produto A,32,233.37
2024-01-18,Produto A,6,865.49
2022-09-25,Produto A,66,569.82
2023-03-04,Produto D,99,429.63
2024-02-13,Produto D,94,772.49
2024-03-03,Produto D,98,946.57
2022-07-18,Produto D,12,674.19
2023-07-13,Produto C,49,605.84
2024-05-14,Produto D,3,218.13
2024-05-06,Produto B,28,376.59
2022-07-26,Produto A,54,756.05
2024-02-15,Produto B,73,325.96
2023-02-22,Produto A,87,439.17
2023-11-30,Produto A,32,114.08
2023-03-30,Produto C,17,487.36
2023-12-01,Produto B,32,780.49
2023-05-22,Produto A,4,745.83
2022-08-29,Produto B,42,152.2
2022-08-20,Produto A,67,439.6
2022-07-29,Produto D,64,659.31
2022-10-20,Produto D,46,711.0
2023-10-06,Produto D,22,779.76
2023-10-06,Produto D,99,217.9
2022-08-09,Produto B,4,946.47
2023-06-07,Produto C,21,833.04
2023-10-06,Produto B,12,339.36
2023-07-06,Produto D,89,797.93
2022-08-29,Produto A,79,17.75
2022-07-24,Produto A,93,334.68
2023-12-24,Produto A,64,448.6
2023-11-19,Produto A,44,576.41
2022-07-29,Produto B,42,135.35
2024-01-04,Produto B,30,827.09
2023-03-27,Produto C,33,76.6
2023-02-10,Produto B,65,454.48
2022-09-02,Produto D,97,896.53
2023-02-17,Produto A,32,143.11
2023-11-03,Produto C,41,548.57
2023-09-26,Produto D,51,95.21
2022-08-19,Produto D,50,70.1
2024-05-25,Produto A,47,638.53
2023-06-18,Produto A,9,788.02
2024-02-03,Produto A,6,667.59
2024-05-02,Produto B,9,246.48
2023-01-08,Produto A,65,342.29
2022-09-07,Produto B,4,973.07
2023-02-17,Produto C,37,73.59
2024-05-02,Produto C,94,141.94
2024-06-17,Produto A,20,569.15
2022-08-10,Produto D,60,574.86
2022-10-21,Produto A,21,734.69
2023-06-05,Produto C,65,514.9
2023-06-04,Produto B,49,796.86
2023-05-02,Produto D,73,981.97
2023-02-20,Produto D,23,723.96
2023-12-28,Produto A,38,215.72
2023-01-23,Produto D,62,903.95
2023-11-26,Produto C,96,906.5
2024-03-29,Produto A,57,572.95
2023-08-04,Produto A,63,855.56
2022-11-08,Produto D,10,190.92
2024-05-15,Produto B,80,148.01
2023-09-10,Produto C,5,769.67
2024-06-05,Produto A,9,433.76
2022-09-29,Produto C,88,624.03
2022-10-04,Produto A,2,435.82
2024-01-21,Produto C,73,709.7
2022-10-20,Produto D,14,677.76
2023-10-29,Produto B,95,744.06
2023-04-26,Produto C,45,551.58
2022-10-08,Produto B,61,783.34
2023-07-01,Produto B,36,583.58
2023-11-04,Produto D,10,642.84
2023-06-26,Produto A,69,549.87
2022-08-20,Produto D,88,180.47
2023-09-01,Produto C,82,606.78
2024-02-06,Produto D,98,55.94
2024-03-21,Produto B,77,318.6
2023-01-31,Produto C,56,172.4
2023-11-15,Produto A,18,475.88
2022-09-01,Produto A,3,433.23
2023-01-08,Produto A,29,175.8
2023-12-23,Produto C,7,737.91
2022-10-06,Produto B,82,819.62
2023-10-06,Produto B,35,841.53
2023-01-07,Produto A,96,739.53
2022-11-24,Produto B,61,661.7
2024-01-03,Produto B,28,902.57
2024-05-03,Produto C,75,532.89
2024-01-08,Produto D,88,54.98
2024-04-09,Produto C,43,221.0
2023-12-03,Produto D,45,350.46
2024-02-06,Produto A,20,297.37
2024-05-14,Produto A,51,833.86
2023-06-28,Produto D,49,937.09
2023-11-20,Produto A,40,245.32
2023-05-09,Produto D,23,996.6
2023-08-25,Produto A,83,90.35
2023-11-22,Produto C,67,555.37
2024-01-02,Produto B,11,49.36
2024-05-13,Produto B,44,916.04
2024-06-12,Produto C,94,837.85
2022-08-08,Produto B,79,47.61
2024-02-16,Produto B,64,506.68
2023-11-29,Produto C,84,474.78
2023-07-22,Produto A,75,386.45
2023-04-27,Produto C,36,114.85
2023-12-15,Produto D,30,503.89
2024-02-01,Produto D,23,12.15
2024-05-17,Produto B,79,150.35
2023-05-09,Produto B,68,928.97
2024-02-21,Produto C,86,212.48
2023-06-09,Produto A,20,773.18
2023-12-10,Produto A,42,132.43
2022-11-07,Produto A,32,668.49
2023-07-11,Produto B,98,945.63
2022-12-10,Produto A,95,680.06
2024-06-16,Produto D,40,85.08
2023-10-31,Produto D,75,925.59
2023-06-29,Produto B,49,67.84
2022-09-07,Produto D,64,795.54
2022-08-22,Produto C,24,992.02
2024-04-28,Produto C,88,373.61
2024-03-27,Produto B,69,952.81
2024-02-13,Produto A,22,232.6
2024-06-06,Produto A,77,87.57
2024-01-14,Produto A,33,608.15
2023-11-24,Produto A,93,367.08
2024-05-07,Produto A,80,959.9
2023-06-21,Produto A,16,654.85
2023-04-23,Produto C,10,720.18
2022-09-10,Produto C,45,610.98
2024-01-03,Produto D,20,807.69
2023-09-24,Produto D,86,288.04
2024-03-31,Produto D,95,556.46
2024-04-04,Produto A,34,198.61
2023-03-31,Produto B,26,352.67
2024-01-20,Produto B,48,14.35
2024-04-01,Produto B,34,697.25
2023-09-23,Produto C,8,214.8
2024-04-19,Produto C,57,44.41
2023-10-31,Produto D,48,388.13
2023-05-27,Produto B,43,486.23
2024-04-04,Produto D,76,979.6
2024-04-17,Produto A,59,524.02
2024-06-07,Produto C,85,488.55
2022-11-14,Produto C,66,869.44
2024-06-04,Produto A,18,289.58
2023-08-06,Produto B,63,750.07
2023-05-26,Produto D,62,144.76
2023-05-29,Produto D,78,369.23
2024-01-04,Produto C,21,275.92
2023-04-30,Produto A,70,884.16
2023-07-01,Produto A,67,718.01
2023-01-07,Produto B,92,48.36
2023-07-23,Produto A,87,64.98
2023-11-07,Produto B,70,315.27
2023-04-05,Produto B,30,266.6
2024-04-14,Produto B,29,773.52
2022-08-29,Produto D,63,661.3
2023-06-23,Produto D,56,640.08
2022-09-29,Produto B,3,316.97
2022-11-21,Produto B,90,756.46
2022-08-31,Produto C,61,377.7
2023-02-27,Produto A,85,491.05
2022-07-25,Produto A,94,404.2
2022-12-03,Produto B,6,195.8
2022-09-23,Produto B,40,192.41
2023-11-27,Produto D,42,180.47
2024-05-22,Produto B,100,640.48
2022-11-28,Produto A,36,331.04
2022-11-01,Produto D,44,735.67
2022-08-30,Produto A,62,46.92
2024-04-20,Produto A,26,602.58
2023-08-05,Produto A,36,162.32
2023-03-29,Produto C,91,121.29
2024-05-25,Produto B,35,60.66
2023-04-22,Produto B,69,327.45
2023-08-02,Produto C,42,682.96
2022-12-01,Produto B,6,984.39
2023-09-04,Produto B,35,542.31
2023-10-21,Produto A,74,130.65
2022-12-01,Produto C,49,687.86
2024-01-09,Produto C,72,603.13
2022-11-14,Produto B,49,228.73
2023-10-27,Produto A,37,967.02
2023-08-28,Produto D,97,155.73
2023-10-09,Produto D,40,849.18
2023-09-21,Produto B,3,796.28
2024-02-19,Produto D,90,897.36
2023-09-06,Produto D,26,346.16
2023-06-13,Produto C,39,314.73
2023-09-06,Produto B,55,583.26
2023-01-04,Produto B,29,62.31
2024-02-27,Produto B,54,776.36
2023-04-22,Produto D,51,216.66
2024-04-03,Produto A,21,918.92
2022-10-04,Produto D,76,49.4
2022-12-29,Produto A,69,271.0
2023-10-06,Produto C,31,768.57
2022-10-23,Produto C,66,920.63
2024-06-24,Produto A,26,610.11
2023-11-09,Produto C,89,765.53
2022-08-02,Produto D,32,307.46
2022-10-05,Produto B,30,926.52
2022-10-09,Produto D,71,533.46
2023-10-02,Produto D,60,572.19
2024-02-26,Produto B,39,474.77
2022-07-23,Produto D,93,234.6
2023-05-21,Produto A,96,86.96
2024-02-15,Produto D,86,134.75
2023-11-13,Produto C,68,907.46
2024-05-22,Produto D,52,935.49
2023-02-23,Produto C,91,631.33
2023-09-09,Produto B,27,478.78
2023-05-20,Produto C,63,137.05
2024-01-17,Produto A,55,497.41
2023-03-09,Produto B,60,346.61
2023-06-04,Produto A,47,337.96
2022-10-18,Produto D,91,102.08
2022-09-16,Produto B,57,311.17
2022-12-28,Produto A,21,101.14
2022-09-08,Produto B,52,810.95
2024-06-21,Produto B,32,976.18
2024-06-23,Produto B,14,461.23
2022-12-09,Produto D,73,653.31
2024-01-18,Produto D,10,83.72
2023-11-01,Produto D,75,469.65
2023-08-11,Produto A,78,539.51
2023-03-06,Produto D,21,955.34
2023-05-28,Produto A,67,787.65
2023-01-24,Produto B,63,157.4
2022-11-28,Produto A,67,598.3
2023-04-01,Produto B,37,183.58
2024-04-10,Produto C,36,238.0
2023-11-30,Produto A,14,276.81
2022-07-19,Produto C,27,963.81
2023-10-25,Produto A,57,397.69
2023-08-12,Produto D,81,310.86
2022-11-21,Produto B,1,339.83
2022-08-02,Produto C,8,50.29
2024-06-08,Produto C,99,687.81
2023-10-26,Produto B,43,76.7
2024-05-15,Produto A,2,422.62
2023-03-16,Produto A,99,455.56
2024-05-17,Produto C,15,830.34
2024-05-27,Produto A,7,408.56
2022-12-22,Produto D,44,783.8
2023-08-29,Produto C,17,617.93
2022-12-27,Produto D,19,399.0
2023-04-17,Produto B,33,454.95
2023-04-03,Produto B,23,779.15
2023-03-31,Produto D,33,229.22
2022-12-23,Produto C,89,362.41
2023-08-09,Produto C,43,846.47
2022-07-27,Produto D,80,618.48
2023-12-18,Produto C,40,27.73
2023-04-16,Produto A,55,451.9
2023-12-28,Produto D,79,114.15
2023-01-28,Produto C,35,562.7
2023-10-26,Produto B,82,331.71
2024-02-27,Produto C,36,169.28
2023-12-23,Produto A,84,216.35
2022-09-09,Produto C,46,165.97
2023-09-09,Produto B,42,71.74
2023-04-20,Produto C,31,615.67
2023-10-01,Produto A,40,161.96
2023-07-31,Produto D,8,520.22
2024-03-02,Produto D,47,576.52
2023-10-09,Produto C,44,985.62
2024-05-26,Produto C,29,878.65
2024-04-14,Produto B,45,14.44
2023-11-28,Produto D,98,218.62
2023-02-15,Produto B,51,595.05
2024-01-29,Produto C,93,767.91
2024-03-19,Produto B,20,946.58
2023-06-02,Produto D,91,651.3
2023-10-24,Produto D,21,446.01
2023-09-28,Produto A,5,537.82
2022-09-08,Produto A,89,339.64
2022-08-16,Produto C,74,350.01
2024-01-09,Produto C,2,16.36
2022-12-02,Produto D,68,17.05
2023-05-25,Produto C,13,655.09
2023-03-02,Produto B,93,624.82
2023-07-25,Produto C,44,822.81
2023-09-15,Produto C,66,635.95
2023-06-20,Produto D,6,977.45
2023-11-11,Produto B,53,426.78
2023-06-25,Produto A,76,850.83
2022-10-30,Produto C,43,542.87
2023-11-16,Produto B,35,898.66
2023-08-02,Produto A,81,751.63
2023-04-11,Produto C,33,941.83
2022-10-08,Produto B,63,209.85
2022-10-12,Produto D,80,621.4
2022-10-07,Produto C,97,757.83
2023-05-14,Produto A,95,559.64
2023-04-25,Produto C,34,965.96
2023-09-10,Produto B,48,227.18
2022-07-17,Produto C,38,224.04
2022-11-16,Produto C,38,192.73
2022-11-17,Produto C,5,684.77
2023-05-09,Produto D,8,918.16
2023-05-24,Produto D,19,415.79
2023-04-23,Produto A,94,280.61
2024-04-16,Produto D,93,865.18
2023-01-09,Produto D,49,551.69
2022-08-17,Produto C,99,199.68
2024-01-16,Produto A,66,380.66
2023-11-26,Produto C,16,250.91
2023-07-07,Produto C,46,951.33
2023-05-01,Produto D,12,378.91
2022-08-28,Produto B,79,49.64
2023-05-03,Produto C,98,152.32
2024-02-21,Produto A,88,837.55
2022-08-12,Produto D,17,383.95
2024-01-24,Produto C,77,90.56
2024-04-17,Produto A,48,530.35
2022-07-07,Produto C,19,307.72
2023-03-17,Produto D,99,640.89
2022-07-21,Produto B,73,276.31
2024-02-15,Produto A,35,283.68
2023-06-10,Produto D,75,943.52
2023-10-12,Produto B,28,150.39
2023-06-06,Produto B,72,74.16
2022-12-26,Produto B,40,645.6
2023-06-12,Produto B,20,847.51
2024-01-02,Produto B,97,246.48
2023-01-07,Produto C,91,81.59
2024-03-30,Produto A,26,25.03
2023-12-10,Produto B,55,103.89
2023-03-22,Produto A,50,718.05
2023-11-15,Produto A,61,210.19
2023-08-28,Produto A,46,373.57
2023-12-07,Produto C,67,679.64
2024-04-05,Produto A,87,288.01
2022-08-16,Produto C,50,364.07
2023-02-02,Produto D,86,438.51
2022-09-09,Produto C,36,893.61
2023-09-09,Produto D,49,333.0
2023-07-05,Produto A,84,430.65
2023-02-13,Produto C,54,474.24
2022-12-27,Produto B,58,652.65
2022-12-23,Produto A,50,321.77
2022-10-24,Produto A,53,508.71
2023-12-23,Produto A,74,373.64
2024-03-26,Produto A,82,582.07
2024-05-25,Produto D,90,582.14
2022-11-15,Produto A,25,303.91
2023-12-18,Produto B,11,834.32
2023-12-20,Produto A,39,90.1
2022-11-04,Produto A,90,159.76
2023-09-13,Produto D,25,656.23
2022-12-23,Produto C,65,32.03
2024-02-03,Produto B,34,661.88
2023-12-03,Produto D,58,747.46
2023-10-21,Produto A,36,351.78
2024-02-27,Produto D,84,807.29
2024-04-17,Produto A,62,729.77
2023-07-09,Produto A,3,185.77
2024-02-06,Produto A,27,694.11
2023-06-15,Produto A,39,805.4
2023-08-31,Produto A,66,537.46
2023-03-01,Produto B,35,880.91
2022-08-07,Produto B,55,856.23
2024-01-12,Produto B,13,441.13
2022-11-18,Produto C,74,842.78
2024-03-06,Produto A,53,228.34
